Points_0,Points_1,Points_2,displacement_0,displacement_1
0.03432,0,0,-0.0179188,0.169131
0.03454,0,0,-0.0180339,0.168991
0.03476,0,0,-0.018149,0.168851
0.03498,0,0,-0.0182641,0.168711
0.0352,0,0,-0.0183792,0.168549
0.03542,0,0,-0.0184943,0.168384
0.03564,0,0,-0.0186094,0.168219
0.03586,0,0,-0.0187245,0.168055
0.03608,0,0,-0.0188396,0.16789
0.0363,0,0,-0.0189547,0.167725
0.03652,0,0,-0.0190698,0.16756
0.03674,0,0,-0.0191849,0.167396
0.03696,0,0,-0.0193,0.167231
0.03718,0,0,-0.0194151,0.167066
0.0374,0,0,-0.0195302,0.166901
0.03762,0,0,-0.0196453,0.166736
0.03784,0,0,-0.0197604,0.166572
0.03806,0,0,-0.0198755,0.166407
0.03828,0,0,-0.0199906,0.166242
0.0385,0,0,-0.0201057,0.166077
0.03872,0,0,-0.0202208,0.165913
0.03894,0,0,-0.020336,0.165748
0.03916,0,0,-0.0204511,0.165583
0.03938,0,0,-0.0205662,0.165418
0.0396,0,0,-0.0206813,0.165254
0.03982,0,0,-0.0207964,0.165089
0.04004,0,0,-0.0209115,0.164919
0.04026,0,0,-0.0210266,0.164728
0.04048,0,0,-0.0211417,0.164536
0.0407,0,0,-0.0212568,0.164345
0.04092,0,0,-0.0213719,0.164154
0.04114,0,0,-0.021487,0.163962
0.04136,0,0,-0.0216021,0.163771
0.04158,0,0,-0.0217172,0.163579
0.0418,0,0,-0.0218323,0.163388
0.04202,0,0,-0.0219474,0.163197
0.04224,0,0,-0.0220625,0.163005
0.04246,0,0,-0.0221776,0.162814
0.04268,0,0,-0.0222927,0.162623
0.0429,0,0,-0.0224078,0.162431
0.04312,0,0,-0.0225229,0.16224
0.04334,0,0,-0.022638,0.162048
0.04356,0,0,-0.0227531,0.161857
0.04378,0,0,-0.0228682,0.161666
0.044,0,0,-0.0229833,0.161474
0.04422,0,0,-0.0230984,0.161283
0.04444,0,0,-0.0232135,0.161092
0.04466,0,0,-0.0233286,0.1609
0.04488,0,0,-0.0234437,0.160709
0.0451,0,0,-0.0235588,0.160504
0.04532,0,0,-0.0236739,0.160284
0.04554,0,0,-0.023789,0.160064
0.04576,0,0,-0.0239041,0.159844
0.04598,0,0,-0.0240193,0.159624
0.0462,0,0,-0.0241344,0.159403
0.04642,0,0,-0.0242495,0.159183
0.04664,0,0,-0.0243646,0.158963
0.04686,0,0,-0.0244797,0.158743
0.04708,0,0,-0.0245948,0.158522
0.0473,0,0,-0.0247099,0.158302
0.04752,0,0,-0.024825,0.158082
0.04774,0,0,-0.0249401,0.157862
0.04796,0,0,-0.0250552,0.157642
0.04818,0,0,-0.0251703,0.157421
0.0484,0,0,-0.0252854,0.157201
0.04862,0,0,-0.0254005,0.156981
0.04884,0,0,-0.0255156,0.156761
0.04906,0,0,-0.0256307,0.156541
0.04928,0,0,-0.0257458,0.15632
0.0495,0,0,-0.0258609,0.1561
0.04972,0,0,-0.025976,0.15588
0.04994,0,0,-0.0260911,0.15566
0.05016,0,0,-0.0262062,0.155416
0.05038,0,0,-0.0263213,0.155165
0.0506,0,0,-0.0264364,0.154913
0.05082,0,0,-0.0265515,0.154661
0.05104,0,0,-0.0266666,0.154409
0.05126,0,0,-0.0267817,0.154157
0.05148,0,0,-0.0268968,0.153905
0.0517,0,0,-0.0270119,0.153653
0.05192,0,0,-0.027127,0.153401
0.05214,0,0,-0.0272421,0.153149
0.05236,0,0,-0.0273572,0.152897
0.05258,0,0,-0.0274723,0.152645
0.0528,0,0,-0.0275874,0.152393
0.05302,0,0,-0.0277025,0.152141
0.05324,0,0,-0.0278177,0.15189
0.05346,0,0,-0.0279328,0.151638
0.05368,0,0,-0.0280479,0.151386
0.0539,0,0,-0.028163,0.151134
0.05412,0,0,-0.0282781,0.150882
0.05434,0,0,-0.0283932,0.15063
0.05456,0,0,-0.0285083,0.150378
0.05478,0,0,-0.0286234,0.150126
0.055,0,0,-0.0287385,0.149874
0.05522,0,0,-0.0288536,0.149587
0.05544,0,0,-0.0289687,0.149299
0.05566,0,0,-0.0290838,0.149012
0.05588,0,0,-0.0291989,0.148724
0.0561,0,0,-0.029314,0.148437
0.05632,0,0,-0.0294291,0.14815
0.05654,0,0,-0.0295442,0.147862
0.05676,0,0,-0.0296593,0.147575
0.05698,0,0,-0.0297744,0.147287
0.0572,0,0,-0.0298895,0.147
0.05742,0,0,-0.0300046,0.146712
0.05764,0,0,-0.0301197,0.146425
0.05786,0,0,-0.0302348,0.146138
0.05808,0,0,-0.0303499,0.14585
0.0583,0,0,-0.030465,0.145563
0.05852,0,0,-0.0305801,0.145275
0.05874,0,0,-0.0306952,0.144988
0.05896,0,0,-0.0308103,0.1447
0.05918,0,0,-0.0309254,0.144413
0.0594,0,0,-0.0310405,0.144126
0.05962,0,0,-0.0311556,0.143838
0.05984,0,0,-0.0312707,0.143551
0.06006,0,0,-0.0313858,0.143252
0.06028,0,0,-0.0315009,0.142924
0.0605,0,0,-0.031616,0.142596
0.06072,0,0,-0.0317311,0.142268
0.06094,0,0,-0.0318462,0.14194
0.06116,0,0,-0.0319613,0.141612
0.06138,0,0,-0.0320764,0.141284
0.0616,0,0,-0.0321915,0.140956
0.06182,0,0,-0.0323066,0.140628
0.06204,0,0,-0.0324218,0.1403
0.06226,0,0,-0.0325369,0.139972
0.06248,0,0,-0.032652,0.139644
0.0627,0,0,-0.0327671,0.139316
0.06292,0,0,-0.0328822,0.138988
0.06314,0,0,-0.0329973,0.13866
0.06336,0,0,-0.0331124,0.138332
0.06358,0,0,-0.0332275,0.138003
0.0638,0,0,-0.0333426,0.137675
0.06402,0,0,-0.0334577,0.137347
0.06424,0,0,-0.0335728,0.137019
0.06446,0,0,-0.0336879,0.136691
0.06468,0,0,-0.033803,0.136363
0.0649,0,0,-0.0339181,0.136035
0.06512,0,0,-0.0340332,0.135681
0.06534,0,0,-0.0341483,0.135305
0.06556,0,0,-0.0342634,0.13493
0.06578,0,0,-0.0343785,0.134554
0.066,0,0,-0.0344936,0.134178
0.06622,0,0,-0.0346087,0.133802
0.06644,0,0,-0.0347238,0.133427
0.06666,0,0,-0.0348389,0.133051
0.06688,0,0,-0.034954,0.132675
0.0671,0,0,-0.0350691,0.132299
0.06732,0,0,-0.0351842,0.131923
0.06754,0,0,-0.0352993,0.131548
0.06776,0,0,-0.0354144,0.131172
0.06798,0,0,-0.0355295,0.130796
0.0682,0,0,-0.0356446,0.13042
0.06842,0,0,-0.0357597,0.130045
0.06864,0,0,-0.0358748,0.129669
0.06886,0,0,-0.0359899,0.129293
0.06908,0,0,-0.036105,0.128917
0.0693,0,0,-0.0362201,0.128541
0.06952,0,0,-0.0363352,0.128166
0.06974,0,0,-0.0364503,0.12779
0.06996,0,0,-0.0365654,0.127414
0.07018,0,0,-0.0366805,0.126991
0.0704,0,0,-0.0367956,0.126557
0.07062,0,0,-0.0369107,0.126123
0.07084,0,0,-0.0370257,0.125689
0.07106,0,0,-0.0371408,0.125256
0.07128,0,0,-0.0372559,0.124822
0.0715,0,0,-0.0373709,0.124388
0.07172,0,0,-0.037486,0.123954
0.07194,0,0,-0.0376011,0.12352
0.07216,0,0,-0.0377161,0.123087
0.07238,0,0,-0.0378312,0.122653
0.0726,0,0,-0.0379463,0.122219
0.07282,0,0,-0.0380614,0.121785
0.07304,0,0,-0.0381764,0.121351
0.07326,0,0,-0.0382915,0.120918
0.07348,0,0,-0.0384066,0.120484
0.0737,0,0,-0.0385216,0.12005
0.07392,0,0,-0.0386367,0.119616
0.07414,0,0,-0.0387518,0.119182
0.07436,0,0,-0.0388668,0.118748
0.07458,0,0,-0.0389819,0.118315
0.0748,0,0,-0.039097,0.117881
0.07502,0,0,-0.0392121,0.11744
0.07524,0,0,-0.0393271,0.116932
0.07546,0,0,-0.0394422,0.116424
0.07568,0,0,-0.0395573,0.115915
0.0759,0,0,-0.0396723,0.115407
0.07612,0,0,-0.0397874,0.114899
0.07634,0,0,-0.0399025,0.11439
0.07656,0,0,-0.0400175,0.113882
0.07678,0,0,-0.0401326,0.113373
0.077,0,0,-0.0402477,0.112865
0.07722,0,0,-0.0403627,0.112357
0.07744,0,0,-0.0404778,0.111848
0.07766,0,0,-0.0405929,0.11134
0.07788,0,0,-0.0407079,0.110832
0.0781,0,0,-0.040823,0.110323
0.07832,0,0,-0.0409381,0.109815
0.07854,0,0,-0.0410531,0.109307
0.07876,0,0,-0.0411682,0.108798
0.07898,0,0,-0.0412833,0.10829
0.0792,0,0,-0.0413984,0.107782
0.07942,0,0,-0.0415134,0.107273
0.07964,0,0,-0.0416285,0.106765
0.07986,0,0,-0.0417436,0.106257
0.08008,0,0,-0.0418582,0.105712
0.0803,0,0,-0.0419719,0.105103
0.08052,0,0,-0.0420857,0.104494
0.08074,0,0,-0.0421994,0.103885
0.08096,0,0,-0.0423132,0.103276
0.08118,0,0,-0.042427,0.102668
0.0814,0,0,-0.0425407,0.102059
0.08162,0,0,-0.0426545,0.10145
0.08184,0,0,-0.0427683,0.100841
0.08206,0,0,-0.042882,0.100232
0.08228,0,0,-0.0429958,0.0996237
0.0825,0,0,-0.0431095,0.0990149
0.08272,0,0,-0.0432233,0.0984061
0.08294,0,0,-0.0433371,0.0977973
0.08316,0,0,-0.0434508,0.0971885
0.08338,0,0,-0.0435646,0.0965797
0.0836,0,0,-0.0436784,0.0959708
0.08382,0,0,-0.0437921,0.095362
0.08404,0,0,-0.0439059,0.0947532
0.08426,0,0,-0.0440196,0.0941444
0.08448,0,0,-0.0441334,0.0935356
0.0847,0,0,-0.0442472,0.0929268
0.08492,0,0,-0.0443609,0.092318
0.08514,0,0,-0.0444733,0.0916026
0.08536,0,0,-0.0445848,0.0908263
0.08558,0,0,-0.0446963,0.09005
0.0858,0,0,-0.0448078,0.0892736
0.08602,0,0,-0.0449194,0.0884973
0.08624,0,0,-0.0450309,0.087721
0.08646,0,0,-0.0451424,0.0869447
0.08668,0,0,-0.0452539,0.0861683
0.0869,0,0,-0.0453655,0.085392
0.08712,0,0,-0.045477,0.0846157
0.08734,0,0,-0.0455885,0.0838394
0.08756,0,0,-0.0457,0.083063
0.08778,0,0,-0.0458116,0.0822867
0.088,0,0,-0.0459231,0.0815104
0.08822,0,0,-0.0460346,0.0807341
0.08844,0,0,-0.0461461,0.0799577
0.08866,0,0,-0.0462577,0.0791814
0.08888,0,0,-0.0463692,0.0784051
0.0891,0,0,-0.0464807,0.0776287
0.08932,0,0,-0.0465922,0.0768524
0.08954,0,0,-0.0467038,0.0760761
0.08976,0,0,-0.0468153,0.0752998
0.08998,0,0,-0.0469268,0.0745235
0.0902,0,0,-0.0469844,0.0735393
0.09042,0,0,-0.0470367,0.0725343
0.09064,0,0,-0.0470889,0.0715294
0.09086,0,0,-0.0471412,0.0705244
0.09108,0,0,-0.0471934,0.0695195
0.0913,0,0,-0.0472456,0.0685146
0.09152,0,0,-0.0472979,0.0675096
0.09174,0,0,-0.0473501,0.0665047
0.09196,0,0,-0.0474024,0.0654997
0.09218,0,0,-0.0474546,0.0644948
0.0924,0,0,-0.0475068,0.0634899
0.09262,0,0,-0.0475591,0.0624849
0.09284,0,0,-0.0476113,0.06148
0.09306,0,0,-0.0476636,0.060475
0.09328,0,0,-0.0477158,0.0594701
0.0935,0,0,-0.047768,0.0584651
0.09372,0,0,-0.0478203,0.0574602
0.09394,0,0,-0.0478725,0.0564553
0.09416,0,0,-0.0479248,0.0554503
0.09438,0,0,-0.047977,0.0544454
0.0946,0,0,-0.0480292,0.0534404
0.09482,0,0,-0.0480815,0.0524355
0.09504,0,0,-0.0480933,0.0512003
0.09526,0,0,-0.0479229,0.0489293
0.09548,0,0,-0.0477526,0.0466583
0.0957,0,0,-0.0475822,0.0443874
0.09592,0,0,-0.0474119,0.0421164
0.09614,0,0,-0.0472415,0.0398455
0.09636,0,0,-0.0470712,0.0375745
0.09658,0,0,-0.0469008,0.0353035
0.0968,0,0,-0.0467305,0.0330325
0.09702,0,0,-0.0465601,0.0307615
0.09724,0,0,-0.0463898,0.0284905
0.09746,0,0,-0.0462194,0.0262195
0.09768,0,0,-0.0460491,0.0239485
0.0979,0,0,-0.0458787,0.0216775
0.09812,0,0,-0.0457084,0.0194066
0.09834,0,0,-0.045538,0.0171356
0.09856,0,0,-0.0453677,0.0148646
0.09878,0,0,-0.0451973,0.0125936
0.099,0,0,-0.045027,0.0103227
0.09922,0,0,-0.0448566,0.00805166
0.09944,0,0,-0.0446863,0.00578067
0.09966,0,0,-0.044516,0.00350968
0.09988,0,0,-0.0443456,0.00123869
0.1001,0,0,-0.0441162,0
0.10032,0,0,-0.0438159,0
0.10054,0,0,-0.0435155,0
0.10076,0,0,-0.0432152,0
0.10098,0,0,-0.0429149,0
0.1012,0,0,-0.0426146,0
0.10142,0,0,-0.0423142,0
0.10164,0,0,-0.0420139,0
0.10186,0,0,-0.0417136,0
0.10208,0,0,-0.0414132,0
0.1023,0,0,-0.0411129,0
0.10252,0,0,-0.0408126,0
0.10274,0,0,-0.0405123,0
0.10296,0,0,-0.0402119,0
0.10318,0,0,-0.0399116,0
0.1034,0,0,-0.0396113,0
0.10362,0,0,-0.039311,0
0.10384,0,0,-0.0390106,0
0.10406,0,0,-0.0387103,0
0.10428,0,0,-0.03841,0
0.1045,0,0,-0.0381097,0
0.10472,0,0,-0.0378093,0
0.10494,0,0,-0.037509,0
0.10516,0,0,-0.0372745,0
0.10538,0,0,-0.0370646,0
0.1056,0,0,-0.0368547,0
0.10582,0,0,-0.0366448,0
0.10604,0,0,-0.0364349,0
0.10626,0,0,-0.036225,0
0.10648,0,0,-0.0360151,0
0.1067,0,0,-0.0358052,0
0.10692,0,0,-0.0355953,0
0.10714,0,0,-0.0353855,0
0.10736,0,0,-0.0351756,0
0.10758,0,0,-0.0349657,0
0.1078,0,0,-0.0347558,0
0.10802,0,0,-0.0345459,0
0.10824,0,0,-0.034336,0
0.10846,0,0,-0.0341261,0
0.10868,0,0,-0.0339162,0
0.1089,0,0,-0.0337063,0
0.10912,0,0,-0.0334964,0
0.10934,0,0,-0.0332866,0
0.10956,0,0,-0.0330767,0
0.10978,0,0,-0.0328668,0
0.11,0,0,-0.0326569,0
